order_id,product_id
3935,12144
3935,35561
3935,9337
3937,5602
3937,41570
3937,8174
3937,27845
3937,9839
3937,47766
3937,24964
3937,34126
3937,19057
3937,43210
3937,31557
3939,47209
3939,25931
3939,4605
3939,2295
3939,47626
3939,45007
3939,44514
3939,13535
3939,46654
3939,35871
3939,21019
3939,25647
3939,3376
3940,5883
3940,39409
3940,45504
3940,6631
3940,38274
3940,21137
3940,42828
3940,40852
3941,48395
3941,4945
3941,21295
3941,45063
3941,10603
3941,9755
3941,28934
3941,25890
3941,16168
3941,9648
3941,45537
3941,25093
3944,41363
3944,37687
3944,5876
3944,17396
3944,11819
3944,39216
3944,42110
3944,310
3944,1925
3944,27086
3944,24964
3944,30480
3944,21009
3944,169
3944,44632
3944,18362
3944,37646
3944,13176
3944,20574
3944,21903
3947,44282
3947,22512
3947,16882
3947,38739
3947,48347
3947,33647
3947,23594
3947,27521
3947,13176
3947,30385
3947,5646
3947,46294
3947,23634
3947,26504
3951,14218
3951,4210
3951,44422
3951,42736
3951,49585
3951,11408
3951,43129
3951,39013
3951,18242
3952,46266
3952,651
3952,13176
3955,42244
3955,5785
3955,12846
3955,4274
3955,35782
3956,18465
3956,34134
3956,7781
3956,47209
3956,3020
3956,5876
3956,21125
3956,32096
3956,13176
3956,44359
3956,39005
3956,3330
3956,39928
3956,13031
3956,21903
3956,40229
3956,29370
3956,42265
3956,25640
3956,40878
3956,7156
3956,44371
3956,7485
3956,9472
3956,38985
3956,39977
3959,43713
3959,3007
3959,14477
3959,33731
3959,31927
3959,2452
3959,4920
3959,27966
3959,5514
3959,13560
3959,15613
3959,23029
3959,48255
3959,43643
3959,6361
3959,2078
3959,28380
3959,13045
3959,37646
3959,17429
3959,1930
3959,20781
3959,2320
3959,12916
3959,47547
3959,28204
3959,26790
3963,2707
3963,9838
3963,45566
3964,36724
3964,24852
3964,29826
3964,14858
3964,31215
3964,47766
3964,1511
3966,6647
3966,24852
3966,9387
3966,47144
3966,1541
3966,12879
3966,3856
3966,5385
3966,46941
3966,8460
3966,23909
3967,34466
3967,28123
3967,46990
3967,5876
3967,47209
3967,20632
3967,6187
3967,1104
3967,13176
3967,5212
3967,19049
3967,26940
3967,35163
3967,20850
3969,44632
3969,10089
3969,14996
3969,20842
3969,28199
3969,40311
3969,11182
3969,22504
3969,28149
3969,47026
3969,47209
3969,21137
3969,28535
3969,19895
3969,10059
3969,43726
3970,11849
3970,37646
3970,47766
3970,13176
3970,35951
3970,329
3973,47734
3973,17709
3973,18411
3973,29274
3973,47008
3973,9337
3974,8859
3974,22721
3974,17579
3974,48761
3974,19660
3974,20788
3975,7862
3975,8571
3975,17122
3975,27796
3975,20940
3975,34343
3975,39922
3975,890
3976,14668
3976,49605
3976,10448
3976,22788
3976,28571
3977,49235
3977,14414
3977,14444
3978,44233
3978,9932
3978,38444
3978,43928
3978,4317
3978,12212
3980,34557
3980,38944
3980,24852
3986,49235
3986,5322
3986,38656
3986,594
3986,47738
3986,25824
3986,45437
3986,16896
3986,24373
3986,7753
3986,20767
3986,39794
3986,25272
3986,28204
3986,41787
3986,34991
3986,15902
3986,16521
3986,8239
3986,44632
3986,27086
3987,13176
3987,5322
3987,24799
3987,43295
3987,43713
3987,25997
3987,28584
3987,23554
3987,48935
3987,13166
3987,36085
3987,26317
3987,8277
3987,30850
3987,16616
3987,38012
3987,9270
3987,31927
3987,45007
3987,48415
3987,13541
3987,28928
3987,14332
3988,46941
3988,14901
3988,33129
3988,14999
3988,48205
3988,651
3988,20073
3988,13176
3988,12218
3988,40742
3988,1612
3988,13541
3988,36988
3992,28820
3992,13062
3992,7681
3992,14814
3992,16029
3992,28398
3992,1700
3992,41010
3992,41488
3993,11068
3993,42518
3993,25350
3993,31433
3993,10369
3993,16460
3993,3840
3993,8988
3993,39993
3993,25890
3993,19048
3994,432
3994,36550
3994,21903
3994,24964
3994,3952
3994,17948
3996,42352
3996,18188
3996,46282
3996,24852
3996,29805
3996,31981
3996,8536
3996,12904
3997,47766
3997,49235
3997,24852
3997,26209
3997,30489
3997,49131
3997,7781
3997,38456
3997,3464
3997,3583
3998,16109
3998,46630
3998,41969
3998,21955
3998,16020
3998,49594
3998,8743
3998,1115
3998,24852
3998,49176
3998,4138
3998,28255
3998,43129
3998,31911
3998,41171
3998,20577
3998,13249
3998,18826
3998,20919
3998,39844
3999,24964
3999,49667
3999,19875
3999,27845
3999,13176
4000,45104
4000,10603
4000,7628
4000,45200
4004,35221
4004,44683
4004,25890
4004,5876
4004,30169
4004,43014
4004,34137
4005,22935
4005,29079
4005,21927
4005,31717
4005,42244
4005,24852
4005,21137
4005,6003
4005,11440
4005,20157
4005,33647
4005,7952
4005,39928
4005,47547
4005,730
4005,44359
4005,43961
4005,11262
4005,4421
4005,10749
4005,41950
4005,8057
4005,17572
4005,42110
4008,6104
4008,38944
4008,13176
4008,7175
4008,40824
4008,42585
4008,2855
4008,25551
4008,30814
4008,25533
4008,5640
4008,21616
4008,35535
4008,44632
4008,21137
4008,28985
4009,18362
4009,10673
4009,38775
4009,32566
4009,35914
4009,45279
4009,22959
4013,4137
4013,40310
4013,45687
4013,45061
4013,16874
4013,48226
4013,47144
4016,47209
4016,13176
4016,11352
4016,4210
4016,24062
4016,41220
4016,43504
4016,22035
4016,17915
4016,17794
4016,18362
4016,22298
4016,37158
4016,2452
4016,38293
4016,39877
4016,28204
4016,20842
4016,41787
4016,4562
4016,41950
4018,24852
4018,46586
4018,35652
4018,9076
4018,46842
4018,10366
4018,43893
4018,21333
4018,48192
4018,25837
4018,16470
4019,32403
4019,5258
4019,13176
4020,23985
4020,30827
4020,21292
4020,6615
4020,29223
4022,8197
4022,27845
4022,22825
4022,37646
4022,33381
4022,22365
4022,30489
4022,14332
4022,46720
4022,18140
4022,45123
4022,49248
4022,8277
4022,19057
4022,33055
4022,38886
4022,13176
4022,46584
4022,21137
4022,17284
4024,10326
4024,14715
4024,39863
4024,21137
4026,37067
4026,9387
4026,6740
4026,5322
4026,38656
4026,27845
4026,49235
4026,27730
4026,43713
4026,30450
4027,12384
4027,47766
4027,28289
4027,47333
4027,33825
4027,35199
4027,46906
4027,8174
4027,32689
4027,15536
4027,8424
4027,45066
4027,43961
4027,24184
4027,14715
4027,24852
4027,2993
4027,19678
4028,42495
4028,19691
4028,17726
4028,41242
4028,10734
4028,24561
4028,33129
4028,16349
4028,38400
4028,17634
4032,23543
4032,46106
4032,4162
4032,27156
4032,22793
4032,25504
4032,12023
4032,3957
4032,6343
4033,18288
4033,27344
4033,38473
4033,10337
4033,27437
4033,28985
4033,11712
4033,8412
4033,29662
4033,41844
4033,33100
4033,5390
4033,28849
4033,29447
4033,48450
4033,28309
4034,24852
4034,5077
4034,11520
4034,8277
4034,22035
4034,781
4034,12545
4034,21137
4034,47209
4034,38274
4034,27344
4034,41220
4034,37158
4034,11352
4034,28289
4034,45633
4034,25072
4034,43961
4034,41658
4034,18656
4034,4799
4034,32734
4034,45645
4034,39561
4034,13829
4034,42768
4034,14678
4034,43122
4037,13176
4037,1463
4037,23543
4037,47042
4037,5876
4037,32537
4037,3464
4037,46667
4037,21405
4037,18434
4037,31717
4037,47734
4037,21938
4037,27104
4037,45007
4037,37065
4037,11782
4037,44533
4037,24009
4037,15455
4037,10385
4037,13838
4037,35986
4037,17747
4038,45394
4038,26372
4038,3442
4038,15516
4038,25144
4038,37215
4038,32156
4038,47141
4038,39921
4038,1940
4038,27796
4038,44987
4038,26314
4038,11348
4038,47325
4038,19736
4038,46107
4038,23020
4038,7645
4038,18333
4038,40910
4038,30021
4038,27696
4039,32842
4039,5020
4039,33950
4039,35727
4039,17316
4039,11233
4039,27966
4039,24852
4039,46023
4039,2668
4039,14903
4039,47248
4039,48841
4039,4011
4039,38533
4040,25169
4040,38579
4041,29256
4041,23919
4041,29127
4041,5876
4041,42513
4041,2966
4041,18479
4041,22534
4043,13219
4043,35951
4043,17948
4043,41588
4044,27845
4044,24852
4044,38689
4044,21903
4044,31717
4044,13984
4044,30305
4047,8571
4047,36534
4047,17122
4047,20940
4047,6184
4047,46061
4048,10673
4048,24852
4048,35234
4048,33845
4049,49030
4049,35008
4049,30737
4049,47611
4051,47626
4051,35973
4051,28156
4051,44987
4051,34969
4054,10070
4054,19660
4054,24852
4054,11300
4056,9890
4056,25438
4056,32440
4056,33301
4056,19814
4056,47977
4056,12919
4056,37923
4056,36425
4058,40215
4058,44753
4058,45066
4058,21616
4058,28171
4058,26209
4058,28289
4058,35167
4058,27156
4058,22395
4058,4605
4058,47209
4058,41220
4058,35163
4058,35321
4058,23854
4059,36011
4059,20842
4059,21137
4059,2450
4059,13829
4059,21927
4059,21903
4059,32429
4059,39275
4060,3931
4060,2414
4060,4817
4060,2858
4060,2634
4060,37066
4060,9360
4060,1366
4060,31136
4060,3118
4060,36276
4060,6201
4060,47681
4061,24852
4061,40174
4061,46347
4061,28384
4061,26384
4061,32768
4061,16797
4061,7379
4061,18296
4061,16668
4064,27090
4064,30975
4064,12576
4064,25837
4064,36316
4064,32331
4064,12919
4064,38656
4064,47977
4064,10690
4064,30756
4064,47626
4064,39947
4064,6846
4064,47738
4064,32044
4064,29094
4064,16696
4064,45747
4064,11611
4064,28204
4064,17316
4064,30353
4064,45374
4064,49235
4064,45645
4064,23102
4064,42183
4064,27761
4064,26698
4064,29926
4064,2996
4064,1939
4064,44129
4064,37417
4064,24382
4064,6348
4064,47144
4064,34220
4064,28599
4066,10898
4066,14852
4066,22124
4066,7690
4066,1194
4066,16759
4066,5100
4066,36360
4066,21709
4066,9076
4066,27966
4066,11668
4066,13176
4068,11109
4068,7503
4068,49235
4068,46802
4068,16249
4068,49192
4068,26128
4068,19057
4068,43768
4068,29668
4068,16837
4068,5912
4068,18979
4068,36612
4068,27646
4068,38383
4068,9092
4068,26959
4068,43789
4068,36764
4072,34197
4072,24852
4072,3957
4072,27966
4072,19311
4072,1907
4072,21137
4072,6193
4072,44948
4072,15902
4072,44201
4072,34249
4072,17807
4072,33731
4072,49533
4072,42803
4072,26522
4072,23375
4072,8413
4072,39958
4074,22031
4074,45
4074,12679
4074,27356
4074,24799
4074,25706
4074,35221
4074,48192
4074,38931
4074,16096
4074,42895
4074,16669
4074,15317
4074,8501
4074,24701
4074,13841
4074,2374
4074,22324
4074,15518
4074,26931
4074,41771
4074,7419
4074,12432
4074,9681
4075,13176
4075,21137
4075,3464
4075,42411
4075,41213
4075,35140
4075,39877
4075,42557
4075,21903
4075,27104
4075,45007
4075,33120
4075,9038
4075,2228
4075,26209
4075,17835
4077,27845
4077,13176
4077,26604
4079,2091
4079,40261
4079,14111
4079,14947
4079,48395
4079,3358
4079,38889
4079,33651
4079,47624
4079,33803
4079,6814
4079,38400
4083,16282
4083,3957
4083,4656
4083,39448
4083,21903
4083,46969
4083,21077
4083,26604
4083,29965
4084,40078
4084,20583
4084,22035
4084,22933
4084,30776
4084,23233
4084,26911
4084,2344
4084,24561
4084,40589
4084,15209
4085,40396
4085,20015
4085,24952
4085,5115
4085,47804
4085,40725
4085,33025
4085,45007
4085,12254
4087,19348
4087,46541
4087,27479
4087,1514
4087,48697
4087,18900
4087,49054
4087,26586
4087,12606
4088,21903
4088,21616
4088,45066
4088,6347
4088,33195
4088,2086
4088,48679
4088,24852
4088,45007
4088,21137
4088,19057
4091,45840
4091,26351
4091,38312
4091,28058
4091,29833
4091,18689
4091,46616
4091,44359
4091,46820
4091,36695
4091,13176
4091,27104
4091,13709
4091,17794
4091,8277
4091,22935
4091,40706
4091,4486
4094,26386
4094,48226
4094,49319
4094,32511
4094,20919
4094,15290
4094,40299
4094,40834
4094,21019
4094,7898
4094,2915
4094,26559
4094,10749
4094,782
4094,5097
4100,28420
4100,41588
4100,21405
4100,41220
4100,10749
4100,27521
4100,17948
4100,2651
4100,24964
4100,33021
4100,18234
4100,8518
4100,16616
4100,22935
4100,890
4100,35108
4100,39928
4102,44359
4102,29675
4102,14764
4102,24489
4102,33731
4102,18918
4102,49683
4102,19894
4102,16083
4102,42016
4102,17948
4102,31506
4102,24964
4102,27156
4102,25659
4102,13535
4102,45007
4102,28934
4102,13932
4102,42828
4102,22395
4102,7021
4102,40706
4102,41950
4102,24830
4102,35108
4102,27845
4104,2962
4104,27086
4104,44932
4104,9871
4104,39545
4104,12920
4105,13176
4105,47087
4105,18926
4105,14778
4105,33120
4105,28745
4105,22509
4105,8277
4105,3085
4105,18027
4105,21137
4106,6347
4106,32197
4106,28204
4107,13225
4107,11182
4107,24852
4107,38689
4107,33845
4107,17316
4107,48857
4107,31717
4107,19057
4107,28199
4107,16349
4109,24669
4109,2234
4109,17882
4109,7328
4109,26118
4109,18670
4109,6867
4109,40338
4109,32568
4109,15057
4109,38408
4109,27246
4109,38218
4109,33894
4109,41178
4109,23616
4110,13176
4110,1729
4110,37687
4110,22507
4110,32303
4110,47402
4110,3800
4110,28626
4113,3298
4113,32478
4113,29015
4114,24852
4114,23909
4114,10480
4114,8929
4114,43221
4114,29487
4114,45599
4114,34270
4114,33401
4114,40604
4114,28079
4114,160
4114,33987
4114,9948
4114,44987
4114,2540
4117,39512
4117,47345
4117,11796
4117,47626
4117,27428
4117,29269
4117,30638
4117,17008
4117,28600
4117,38028
4117,4605
4117,184
4117,19600
4117,21602
4117,31327
4117,28862
4117,15290
4117,25546
4117,20114
4117,47766
4117,15359
4117,40017
4117,20654
4119,3098
4119,14233
4119,34126
4119,28842
4119,4605
4119,42701
4119,10180
4119,41238
4119,40706
4119,43904
4119,20114
4119,44142
4119,46667
4119,10110
4119,46962
4119,48697
4119,34969
4119,30480
4119,11408
4119,24964
4119,1463
4119,25659
4119,39265
4119,6104
4119,13984
4120,24632
4120,2067
4120,33462
4120,30658
4120,42828
4120,38256
4120,30450
4120,5322
4120,14183
4120,24852
4120,28204
4120,37646
4120,18523
4120,19156
4120,24954
4122,18523
4122,24024
4122,49235
4122,24852
4122,33787
4122,21137
4122,30489
4122,17600
4122,7781
4122,4920
4122,20082
4122,20574
4122,49683
4122,2099
4122,40706
4122,2429
4122,28199
4122,22825
4122,40571
4122,260
4122,26790
4122,39928
4122,27156
4122,39561
4122,44560
4122,13697
4122,22228
4122,10761
4122,38093
4122,45007
4122,41065
4122,43768
4122,7228
4123,24852
4123,37940
4123,15130
4123,37646
4123,7295
4123,27706
4123,32478
4123,30352
4123,10321
4123,5097
4123,38049
4123,449
4123,20197
4123,3856
4124,46616
4124,24852
4124,48205
4124,41844
4124,17872
4124,1480
4124,23909
4124,19292
4124,16797
4124,48645
4126,13646
4126,13176
4126,18465
4126,47209
4126,49683
4126,26298
4126,38400
4126,1468
4126,4428
4126,21903
4127,24954
4127,19057
4127,47766
4127,8021
4127,21137
4127,32293
4127,10246
4128,32486
4128,44035
4128,45970
4128,16759
4128,40516
4128,25705
4128,49683
4128,32139
4130,45190
4130,1160
4130,47617
4130,39002
4130,5460
4130,29637
4132,39982
4132,1940
4132,30020
4132,4421
4132,20217
4135,25340
4135,17555
4135,17652
4135,14852
4135,24841
4135,4210
4135,44479
4135,24852
4135,22888
4135,38159
4135,16797
4135,33000
4135,46584
4135,20280
4135,43616
4135,36127
4135,45368
4135,46526
4135,34497
4135,47591
4135,28993
4135,27344
4135,29662
4135,18956
4135,47759
4135,38456
4135,10944
4135,35144
4136,18288
4136,24852
4136,5005
4136,36406
4136,5450
4136,29217
4136,49610
4136,39947
4136,22935
4136,49075
4136,27695
4136,16896
4136,19508
4136,10017
4136,41950
4136,39877
4136,25659
4136,39190
4136,7835
4136,47804
4136,30450
4136,42265
4136,44014
4136,44303
4136,4461
4136,375
4136,7381
4136,30720
4136,16525
4136,24964
4137,18389
4137,34688
4137,41610
4137,45646
4137,28986
4137,5818
4137,45535
4137,36144
4137,48679
4137,44514
4137,34358
4137,21903
4137,9337
4137,33847
4137,17988
4137,42721
4137,5959
4137,18418
4139,42423
4139,17008
4139,19348
4139,1467
4139,31778
4139,5077
4139,24852
4139,24425
4139,46650
4139,33129
4139,12817
4139,953
4139,21553
4140,45066
4140,1811
4140,16797
4140,11777
4140,29478
4140,32331
4140,36011
4140,19691
4140,38557
4140,24852
4140,6631
4140,6341
4140,39832
4140,6187
4140,6003
4140,38793
4140,30830
4140,42265
4140,16363
4140,13117
4140,8424
4140,43409
4141,20082
4141,13176
4141,15386
4141,22035
4141,42450
4141,2611
4141,49215
4141,46175
4141,40396
4141,21938
4141,13740
4141,7088
4141,13829
4141,18564
4141,39409
4141,11794
4142,38400
4142,11563
4142,10613
4142,5725
4142,44142
4142,15290
4142,26172
4142,37923
4142,35419
4142,39921
4142,35948
4142,32650
4142,22282
4142,30960
4142,13083
4142,35332
4142,47305
4142,46097
4142,34915
4142,38799
4143,23537
4143,22442
4143,2979
4143,46654
4143,11599
4143,23508
4143,29801
4143,2078
4143,43577
4143,8193
4143,30003
4143,38139
4143,8518
4143,24184
4143,49683
4143,2938
4147,6218
4147,33232
4147,4698
4147,35715
4147,11995
4147,14719
4147,36872
4147,22197
4147,39275
4147,19706
4147,31717
4147,26209
4147,5876
4147,24768
4147,45918
4147,42564
4147,16759
4150,46284
4150,3856
4150,17758
4150,44085
4150,33090
4150,3060
4150,48205
4150,43772
4150,46979
4150,10454
4150,36943
4150,47516
4150,34862
4150,21019
4150,39282
4150,13829
4150,19134
4150,37207
4150,22438
4150,23375
4150,48634
4150,24382
4150,36086
4150,24053
4152,20794
4152,30776
4152,14639
4152,45774
4152,17600
4152,22035
4152,40824
4152,32828
4152,6532
4153,5384
4153,17421
4153,23374
4153,29623
4153,34217
4153,25876
4153,22035
4153,4957
4153,16759
4153,26620
4153,21137
4153,46667
4153,44359
4153,46720
4153,45195
4153,9779
4153,42557
4153,1819
4154,6948
4154,35213
4154,12962
4154,21280
4154,4274
4154,38164
4154,12033
4154,43165
4154,21294
4154,46049
4154,11076
4154,14447
4154,14766
4155,16757
4157,30365
4157,4472
4157,13712
4157,38622
4157,8555
4157,42445
4157,25133
4157,30489
4159,21903
4159,47766
4159,34466
4159,20114
4159,14332
4159,27307
4159,46785
4159,46802
4159,24184
4159,9480
4159,25126
4159,21724
4160,49235
4160,29852
4161,17760
4161,39190
4161,7131
4161,28156
4161,46654
4161,38273
4161,8321
4161,7722
4161,13176
4161,42265
4161,45007
4161,34969
4161,45264
4161,17759
4161,18656
4161,42625
4161,41699
4162,16797
4162,16570
4162,34217
4162,33575
4162,28782
4162,19057
4162,38689
4162,49683
4162,35132
4162,44632
4162,43122
4163,38318
4163,28599
4163,20320
4163,432
4163,41008
4165,13176
4165,8103
4165,671
4165,16825
4165,1406
4166,30949
4166,17600
4166,6532
4166,10761
4168,27521
4168,43295
4168,21903
4168,19660
4169,24852
4169,40310
4169,45
4169,12597
4169,17021
4169,5451
4169,8465
4169,35321
4169,5322
4169,11992
4169,32757
4169,25171
4169,21616
4169,5575
4169,8381
4169,21903
4169,19677
4169,4799
4169,7916
4169,48736
4169,36634
4169,30901
4169,31730
4169,6809
4169,34216
4170,4942
4170,31683
4170,24680
4170,47626
4170,13819
4170,31615
4170,6235
4171,24413
4171,11212
4171,12820
4171,18629
4171,26100
4171,19057
4171,36117
4171,48230
4171,22113
4171,1700
4171,21137
4171,38777
4171,21083
4171,424
4171,5746
4171,30489
4171,24964
4173,37317
4173,43464
4173,35761
4173,20955
4173,15097
4173,24852
4173,6631
4173,29432
4174,1204
4174,29299
4174,42913
4174,44177
4174,13544
4174,26861
4174,9829
4174,34766
4174,148
4174,38157
4174,30057
4174,42667
4174,36956
4174,45258
4174,38000
4174,13370
4174,38090
4174,18670
4174,35845
4174,41787
4174,6789
4174,16514
4177,34969
4177,15290
4177,4605
4177,20114
4177,16291
4177,5161
4179,32478
4179,35951
4179,29603
4179,13176
4179,42719
4179,45535
4179,47591
4179,35652
4179,8421
4179,17906
4179,1896
4179,47626
4179,47209
4179,29993
4179,44359
4179,43961
4179,28156
4179,8615
4179,35883
4179,32285
4180,24184
4180,33509
4180,47734
4180,46069
4180,25133
4180,36550
4180,26209
4180,45946
4180,41220
4180,5785
4180,44359
4181,42431
4181,2717
4181,32331
4181,38241
4181,33357
4181,28632
4181,20919
4181,24852
4181,32303
4181,9076
4181,10732
4183,9076
4183,34969
4183,13176
4183,3481
4183,44949
4183,13733
4183,21137
4184,33286
4184,19801
4184,30918
4184,8193
4184,39215
4184,23341
4184,20842
4187,31981
4187,32689
4187,35473
4187,23410
4187,25670
4187,42356
4187,29077
4187,27244
4188,31912
4188,27086
4190,3298
4190,28371
4190,42265
4190,8571
4190,32455
4191,24749
4191,6187
4191,8859
4191,24184
4191,25544
4191,22476
4191,23341
4191,29487
4191,39408
4192,4410
4192,24852
4192,10504
4192,28378
4192,36256
4192,19348
4192,5785
4192,39216
4192,28199
4192,12606
4192,25890
4195,9358
4195,13176
4195,43154
4195,46149
4195,38928
4195,130
4197,12409
4197,8277
4197,26706
4197,37288
4197,23543
4197,22115
4197,13176
4197,6104
4197,22260
4197,43122
4197,38159
4198,32404
4198,9837
4198,39247
4198,38739
4198,5025
4198,26209
4198,45371
4198,44014
4198,1979
4198,28842
4199,19660
4199,5334
4199,47766
4199,47626
4199,7177
4199,4920
4199,23339
4205,47042
4205,47209
4205,37646
4205,21137
4205,2825
4205,10749
4205,43768
4205,37141
4205,19360
4205,15842
4205,11619
4205,32818
4205,16857
4205,21560
4205,41238
4205,36695
4205,40706
4205,39732
4205,47626
4205,12315
4205,21267
4205,4781
4206,34217
4206,24852
4206,33407
4206,39928
4206,38777
4206,16759
4206,36735
4206,17600
4206,46069
4206,47209
4208,24852
4208,14715
4208,21903
4208,43295
4208,31338
4209,19366
4209,7952
4209,4193
4209,32935
4209,32360
4211,42342
4211,5479
4211,16083
4211,13870
4211,20995
4211,30148
4211,45053
4211,21195
4211,24154
4211,27845
4211,45007
4212,49235
4212,35914
4212,5640
4212,23271
4212,43262
4213,24852
4213,26856
4213,48925
4213,9387
4213,12745
4213,16289
4213,49683
4213,8230
4213,47937
4213,16797
4213,11090
4213,24799
4213,28465
4213,8309
4213,28289
4213,43768
4214,14324
4214,24852
4214,23909
4214,42943
4214,47058
4214,23341
4214,20955
4214,27961
4214,47962
4214,7751
4214,2997
4214,19863
4214,5818
4214,13866
4214,23888
4214,22788
4215,45194
4220,23801
4220,34969
4220,39732
4220,44133
4220,45646
4220,5718
4220,46979
4220,18531
4220,46720
4220,17044
4220,38383
4220,5876
4220,26209
4220,18379
4221,26346
4221,31553
4221,24852
4221,16589
4221,38266
4221,29307
4221,25640
4221,49683
4221,40945
4221,44142
4221,49644
4221,18276
4221,35616
4221,1516
4221,21405
4224,26620
4224,45747
4224,39947
4224,5794
4224,49235
4224,34336
4224,47626
4224,47209
4224,37011
4224,30391
4224,48988
4224,2966
4224,19677
4224,7521
4224,33787
4224,27423
4224,41950
4224,43789
4224,1529
4224,13292
4224,29270
4225,48679
4225,11520
4225,13176
4225,35547
4225,14650
4227,9814
4227,30820
4227,38944
4227,44632
4227,11777
4227,5450
4227,40849
4227,22677
4227,45437
4227,8773
4227,29326
4227,5031
4228,38729
4228,45290
4228,42475
4228,40709
4228,10613
4230,24852
4230,32492
4230,27510
4230,49520
4230,21709
4230,2099
4230,36943
4230,43248
4230,41729
4230,29346
4230,20378
4230,12044
4230,15404
4230,23980
4230,34786
4230,31196
4231,48199
4231,32982
4231,25256
4231,38693
4231,5746
4231,32254
4231,14852
4231,44788
4231,26429
4231,25134
4231,27156
4231,1930
4231,3469
4233,46075
4233,9477
4233,35168
4233,29987
4233,28849
4233,14267
4233,29506
4233,18362
4233,34590
4233,24964
4233,16797
4233,35628
4233,45066
4233,16154
4233,27454
4233,18288
4233,26715
4235,19977
4235,37643
4235,39201
4235,47058
4235,18987
4235,49647
4235,31681
4235,23915
4236,32655
4236,30391
4236,32740
4236,33198
4236,8518
4236,47209
4236,33636
4236,44910
4236,4799
4236,12845
4236,22247
4236,47626
4236,36389
4236,44422
4236,40706
4236,40604
4236,39558
4236,44449
4236,46226
4238,20082
4238,17794
4238,17630
4238,10125
4238,895
4238,16797
4238,581
4239,22035
4239,15285
4239,31640
4239,9948
4239,29328
4239,7313
4241,32650
4241,40454
4241,46341
4241,21573
4241,34617
4241,26598
4241,38349
4241,48494
4241,32453
4241,47792
4241,40046
4242,1117
4242,25985
4242,47305
4242,21927
4242,5918
4242,46572
4242,45437
4242,12099
4243,9225
4243,1940
4243,48705
4243,7644
4243,49139
4243,24924
4243,40600
4243,41351
4243,4778
4243,18439
4243,45930
4243,44914
4243,49141
4243,1090
4243,38656
4243,24852
4243,47177
4245,23044
4245,39108
4245,40184
4245,15536
4245,10144
4246,44422
4246,24852
4246,5612
4246,43352
4246,46654
4246,26604
4246,39877
4246,38192
4246,21903
4246,210
4246,33731
4246,2588
4246,5646
4247,16254
4247,12341
4247,39844
4247,48364
4247,40516
4247,23801
4247,25952
4247,23817
4247,27796
4247,5993
4247,38579
4247,37606
4247,14197
4247,8195
4247,8506
4247,36186
4247,9810
4247,28427
4248,9076
4248,24129
4248,32327
4248,1819
4248,26705
4248,30316
4248,15460
4254,5785
4254,24852
4254,30233
4254,40516
4254,22849
4254,21405
4254,44359
4254,30391
4254,48679
4254,33120
4254,38456
4254,18811
4254,14651
4254,21137
4254,6992
4254,2063
4255,9137
4255,13870
4255,7781
4255,6336
4255,30949
4255,6532
4255,48186
4255,37646
4255,24852
4255,21137
4255,39877
4255,17652
4255,13851
4255,10644
4255,260
4255,38777
4255,28432
4258,14233
4258,28080
4258,33626
4258,41831
4258,38987
4258,13998
4258,2537
4258,36574
4258,37176
4259,3957
4259,13269
4259,48747
4259,44786
4259,24852
4259,35221
4259,27730
4259,27086
4259,25588
4259,22142
4259,41559
4259,37003
4262,5337
4262,27845
4262,44449
4262,42585
4262,26790
4262,22395
4262,8297
4262,18288
4262,3142
4263,43295
4263,12894
4263,13116
4263,1831
4263,16797
4263,24852
4263,17122
4263,32303
4263,4534
4263,45443
4263,32331
4263,29094
4263,46341
4263,39922
4263,33357
4263,1408
4263,21288
4263,47144
4263,20995
4263,5819
4263,28993
4263,37504
4263,3308
4263,43631
4263,9076
4263,27590
4263,20191
4265,16501
4265,36913
4265,2269
4265,16911
4265,45603
4265,8736
4265,20697
4265,46720
4265,48104
4265,31215
4265,22151
4265,40763
4265,31404
4265,40198
4265,46886
4265,40388
4265,29127
4265,311
4265,16823
4270,5785
4270,27247
4270,15399
4270,16908
4270,4781
4270,3274
4271,38689
4271,33754
4271,5077
4271,28842
4271,38299
4271,14678
4271,43122
4271,20754
4271,42701
4271,37029
4272,16696
4272,39275
4272,47087
4272,22124
4272,18926
4272,19156
4272,46676
4272,18523
4272,20876
4272,18721
4274,14447
4274,22915
4274,34619
4274,9387
4274,33846
4274,19051
4274,37722
4274,34660
4274,20876
4274,34862
4274,15902
4274,47759
4275,24852
4275,40706
4275,43122
4275,27244
4275,27966
4275,32864
4275,18362
4275,27086
4275,13870
4275,15613
4277,11520
4277,20943
4277,13045
4277,35140
4282,49191
4282,5077
4282,39781
4282,3836
4282,20082
4282,24142
4282,48205
4282,8022
4283,20995
4283,37825
4283,22298
4283,33731
4283,25804
4283,4562
4283,27596
4283,7781
4283,38984
4283,23879
4283,22825
4283,16185
4283,6187
4283,2086
4283,27845
4283,22035
4283,45066
4283,7969
4283,28156
4283,43961
4283,28242
4283,21387
4283,24857
4285,39275
4285,10326
4285,37067
4285,20931
4285,26604
4285,42208
4285,27966
4285,45007
4285,14874
4285,1467
4285,25489
4285,22272
4285,22565
4285,45566
4286,329
4286,35628
4286,39678
4286,21903
4286,26800
4286,24830
4286,30391
4287,42445
4287,17803
4287,1426
4287,39450
4287,35512
4287,18719
4287,37646
4287,27966
4287,47626
4287,14678
4287,28553
4287,46802
4287,40545
4287,24489
4287,12941
